region,World,World,World
climate_model,MAGICC6,MAGICC6,MAGICC6
todo,N/A,N/A,N/A
scenario,NDC_10_2000,NDC_2000,NDC_5_2000
unit,K,K,K
variable,Surface Temperature,Surface Temperature,Surface Temperature
model,unspecified,unspecified,unspecified
2106-01-01 00:00:00,3.555716957,3.555716957,3.555716957
2107-01-01 00:00:00,3.568182358,3.568182358,3.568182358
2108-01-01 00:00:00,3.5803749619999996,3.5803749619999996,3.5803749619999996
2109-01-01 00:00:00,3.5922951199999997,3.5922951199999997,3.5922951199999997
2110-01-01 00:00:00,3.6050595930000005,3.6050595930000005,3.6050595930000005
2111-01-01 00:00:00,3.6172888349999996,3.6172888349999996,3.6172888349999996
2112-01-01 00:00:00,3.629264701,3.629264701,3.629264701
2113-01-01 00:00:00,3.640987856999999,3.640987856999999,3.640987856999999
2114-01-01 00:00:00,3.6524784909999988,3.6524784909999988,3.6524784909999988
2115-01-01 00:00:00,3.6666733619999987,3.6666733619999987,3.6666733619999987
2116-01-01 00:00:00,3.6849271319999986,3.6849271319999986,3.6849271319999986
2117-01-01 00:00:00,3.701445653999999,3.701445653999999,3.701445653999999
2118-01-01 00:00:00,3.7173171959999993,3.7173171959999993,3.7173171959999993
2119-01-01 00:00:00,3.726900888,3.726900888,3.726900888
2120-01-01 00:00:00,3.7333649489999994,3.7333649489999994,3.7333649489999994
2121-01-01 00:00:00,3.7384451619999988,3.7384451619999988,3.7384451619999988
2122-01-01 00:00:00,3.751478838999999,3.751478838999999,3.751478838999999
2123-01-01 00:00:00,3.766636753999999,3.766636753999999,3.766636753999999
2124-01-01 00:00:00,3.7815922079999993,3.7815922079999993,3.7815922079999993
2125-01-01 00:00:00,3.796310898,3.796310898,3.796310898
2126-01-01 00:00:00,3.8055022139999997,3.8055022139999997,3.8055022139999997
2127-01-01 00:00:00,3.814145434999999,3.814145434999999,3.814145434999999
2128-01-01 00:00:00,3.821189192999999,3.821189192999999,3.821189192999999
2129-01-01 00:00:00,3.8279080149999993,3.8279080149999993,3.8279080149999993
2130-01-01 00:00:00,3.834336960999999,3.834336960999999,3.834336960999999
2131-01-01 00:00:00,3.841077946999999,3.841077946999999,3.841077946999999
2132-01-01 00:00:00,3.8525558369999993,3.8525558369999993,3.8525558369999993
2133-01-01 00:00:00,3.8638067949999995,3.8638067949999995,3.8638067949999995
2134-01-01 00:00:00,3.8748319639999997,3.8748319639999997,3.8748319639999997
2135-01-01 00:00:00,3.8842611259999997,3.8842611259999997,3.8842611259999997
2136-01-01 00:00:00,3.8912537939999994,3.8912537939999994,3.8912537939999994
2137-01-01 00:00:00,3.8980399609999994,3.8980399609999994,3.8980399609999994
2138-01-01 00:00:00,3.903654595999999,3.903654595999999,3.903654595999999
2139-01-01 00:00:00,3.9085341299999996,3.9085341299999996,3.9085341299999996
2140-01-01 00:00:00,3.913186811,3.913186811,3.913186811
2141-01-01 00:00:00,3.9185995200000003,3.9185995200000003,3.9185995200000003
2142-01-01 00:00:00,3.9256983280000006,3.9256983280000006,3.9256983280000006
2143-01-01 00:00:00,3.932721296,3.932721296,3.932721296
2144-01-01 00:00:00,3.9395323049999993,3.9395323049999993,3.9395323049999993
2145-01-01 00:00:00,3.945578118,3.945578118,3.945578118
2146-01-01 00:00:00,3.9484738609999996,3.9484738609999996,3.9484738609999996
2147-01-01 00:00:00,3.954034419,3.954034419,3.954034419
2148-01-01 00:00:00,3.9587390429999996,3.9587390429999996,3.9587390429999996
2149-01-01 00:00:00,3.958342918,3.958342918,3.958342918
2150-01-01 00:00:00,3.957657663,3.957657663,3.957657663
2151-01-01 00:00:00,3.9585279399999993,3.9585279399999993,3.9585279399999993
2152-01-01 00:00:00,3.9613592079999997,3.9613592079999997,3.9613592079999997
2153-01-01 00:00:00,3.963025303,3.963025303,3.963025303
2154-01-01 00:00:00,3.965596272,3.965596272,3.965596272
2155-01-01 00:00:00,3.9667946020000002,3.9667946020000002,3.9667946020000002
2156-01-01 00:00:00,3.967060682,3.967060682,3.967060682
2157-01-01 00:00:00,3.9663094020000003,3.9663094020000003,3.9663094020000003
2158-01-01 00:00:00,3.9637145289999998,3.9637145289999998,3.9637145289999998
2159-01-01 00:00:00,3.959516663,3.959516663,3.959516663
2160-01-01 00:00:00,3.954863093,3.954863093,3.954863093
2161-01-01 00:00:00,3.9498975749999996,3.9498975749999996,3.9498975749999996
2162-01-01 00:00:00,3.9450278240000003,3.9450278240000003,3.9450278240000003
2163-01-01 00:00:00,3.9493349240000004,3.9493349240000004,3.9493349240000004
2164-01-01 00:00:00,3.9551391419999993,3.9551391419999993,3.9551391419999993
2165-01-01 00:00:00,3.958309908,3.958309908,3.958309908
2166-01-01 00:00:00,3.961250278,3.961250278,3.961250278
2167-01-01 00:00:00,3.964116343,3.964116343,3.9641715559999997
2168-01-01 00:00:00,3.962133721,3.962133721,3.9624442049999997
2169-01-01 00:00:00,3.956690153,3.956690153,3.957424293
2170-01-01 00:00:00,3.9599566939999997,3.9599566939999997,3.961422875
2171-01-01 00:00:00,3.952525923,3.952525923,3.955063562
2172-01-01 00:00:00,3.94693003,3.94693003,3.9500607399999996
2173-01-01 00:00:00,3.943124083,3.943124083,3.947467509
2174-01-01 00:00:00,3.940228982,3.940228982,3.9448621520000002
2175-01-01 00:00:00,3.935901069,3.935901069,3.943657312
2176-01-01 00:00:00,3.9326871609999996,3.9326871609999996,3.9412510949999997
2177-01-01 00:00:00,3.929273195999999,3.929273195999999,3.939734546
2178-01-01 00:00:00,3.925320647999999,3.925320647999999,3.9380030599999993
2179-01-01 00:00:00,3.9227137919999993,3.9227137919999993,3.9349899559999995
2180-01-01 00:00:00,3.918786621,3.9187258380000003,3.933801183
2181-01-01 00:00:00,3.9101368329999997,3.909891744,3.9308005459999995
2182-01-01 00:00:00,3.9010829199999995,3.9004720569999995,3.9246050789999996
2183-01-01 00:00:00,3.8937662279999996,3.8926120619999995,3.919671872
2184-01-01 00:00:00,3.8863149110000004,3.884480992,3.9148829709999995
2185-01-01 00:00:00,3.878776747,3.8761888469999994,3.9100107219999996
2186-01-01 00:00:00,3.8700217219999997,3.8667321510000003,3.9041401239999995
2187-01-01 00:00:00,3.860443628,3.856380191,3.897383927
2188-01-01 00:00:00,3.854189131,3.848617019,3.896259233
2189-01-01 00:00:00,3.8441925899999996,3.837696388,3.8909129570000003
2190-01-01 00:00:00,3.8341229009999998,3.826701879,3.8838113510000003
2191-01-01 00:00:00,3.8239841399999994,3.816640627,3.876639054
2192-01-01 00:00:00,3.8177738119999995,3.811863534,3.8694081259999997
2193-01-01 00:00:00,3.8135563279999998,3.806991707,3.862125129
2194-01-01 00:00:00,3.8092574960000003,3.8020305850000002,3.854793793
2195-01-01 00:00:00,3.804880874,3.794962678,3.8500132689999993
2196-01-01 00:00:00,3.7982222969999997,3.7872514109999993,3.847864102999999
2197-01-01 00:00:00,3.791257359,3.779498609,3.8456518829999995
2198-01-01 00:00:00,3.7842520199999994,3.7745305509999993,3.8433782709999997
2199-01-01 00:00:00,3.7801405889999997,3.7703195419999997,3.841044395
2200-01-01 00:00:00,3.7765119069999997,3.766020818,3.837826766
2201-01-01 00:00:00,3.772803490999999,3.7616365789999997,3.8332541499999997
2202-01-01 00:00:00,3.7690170409999992,3.7571688759999997,3.8286426269999994
2203-01-01 00:00:00,3.7651540399999996,3.752619409,3.8253684239999997
2204-01-01 00:00:00,3.761215821999999,3.747990061,3.8237562409999994
2205-01-01 00:00:00,3.7572037869999995,3.743282332,3.8220798479999996
2206-01-01 00:00:00,3.7531191180000003,3.7379579949999995,3.820340145
2207-01-01 00:00:00,3.7484672480000003,3.731188649,3.8185378489999997
2208-01-01 00:00:00,3.742445738,3.7212645610000004,3.8166736599999997
2209-01-01 00:00:00,3.7333317580000003,3.7110872720000003,3.814748361
2210-01-01 00:00:00,3.724178848,3.7007239370000002,3.8127625029999996
2211-01-01 00:00:00,3.714686162,3.6897670870000003,3.810716769
2212-01-01 00:00:00,3.7051081909999994,3.675915561,3.8082072800000004
2213-01-01 00:00:00,3.6936530559999996,3.6620019089999998,3.80380706
2214-01-01 00:00:00,3.680738163,3.6480267819999996,3.7974637029999996
2215-01-01 00:00:00,3.667763791,3.6339905649999995,3.7909273750000003
2216-01-01 00:00:00,3.6547303569999996,3.620333393999999,3.784355302
2217-01-01 00:00:00,3.641638511999999,3.6127871849999993,3.77774845
2218-01-01 00:00:00,3.6309137669999996,3.605181106999999,3.771107734
2219-01-01 00:00:00,3.6240453779999995,3.5974884539999996,3.7644339369999997
2220-01-01 00:00:00,3.6171201289999995,3.589488014,3.7574198290000003
2221-01-01 00:00:00,3.6098976110000005,3.578404423,3.747546013
