variable,Radiative Forcing
1820-01-01 00:00:00,0.14819149559999997
1821-01-01 00:00:00,0.15022487099999998
1822-01-01 00:00:00,0.1536424876
1823-01-01 00:00:00,0.15801966850000002
1824-01-01 00:00:00,0.1663841079
1825-01-01 00:00:00,0.17943632269999996
1826-01-01 00:00:00,0.1957070622
1827-01-01 00:00:00,0.2122786673
1828-01-01 00:00:00,0.2168896561
1829-01-01 00:00:00,0.1864891762
1830-01-01 00:00:00,0.009211301683999971
1831-01-01 00:00:00,-0.17227768570000013
1832-01-01 00:00:00,-0.09825197709000001
1833-01-01 00:00:00,0.060599977169999916
1834-01-01 00:00:00,-0.22126556660000005
1835-01-01 00:00:00,-0.4091810427
1836-01-01 00:00:00,-0.1077252847000001
1837-01-01 00:00:00,0.11711034869999996
1838-01-01 00:00:00,0.20671898889999998
1839-01-01 00:00:00,0.2100717865
1840-01-01 00:00:00,0.1691171512
1841-01-01 00:00:00,0.1705151989
1842-01-01 00:00:00,0.1645708109
1843-01-01 00:00:00,0.13903574929999998
1844-01-01 00:00:00,0.1648907781
1845-01-01 00:00:00,0.2146391509
1846-01-01 00:00:00,0.24817706009999999
1847-01-01 00:00:00,0.28573364889999997
1848-01-01 00:00:00,0.3094603568
1849-01-01 00:00:00,0.26981147
1850-01-01 00:00:00,0.2462195798
1851-01-01 00:00:00,0.2553583819
1852-01-01 00:00:00,0.2452804781
1853-01-01 00:00:00,0.24343185359999997
1854-01-01 00:00:00,0.2334284257
1855-01-01 00:00:00,0.08811485953
1856-01-01 00:00:00,-0.18112159700000013
1857-01-01 00:00:00,-0.09049819079000002
1858-01-01 00:00:00,0.15032662449999992
1859-01-01 00:00:00,0.2606683562
1860-01-01 00:00:00,0.2947030403
1861-01-01 00:00:00,0.2165981605
1862-01-01 00:00:00,0.1758796932
1863-01-01 00:00:00,0.2157045062
1864-01-01 00:00:00,0.247595877
1865-01-01 00:00:00,0.2552231852
1866-01-01 00:00:00,0.2553215426
1867-01-01 00:00:00,0.267661731
1868-01-01 00:00:00,0.3029850139
1869-01-01 00:00:00,0.3378476883
1870-01-01 00:00:00,0.3614054186
1871-01-01 00:00:00,0.3443812238
1872-01-01 00:00:00,0.29693055539999996
1873-01-01 00:00:00,0.2631395045
1874-01-01 00:00:00,0.2668005071
1875-01-01 00:00:00,0.2278902086
1876-01-01 00:00:00,0.2078797452
1877-01-01 00:00:00,0.23833897859999995
1878-01-01 00:00:00,0.26652089809999996
1879-01-01 00:00:00,0.2938533718
1880-01-01 00:00:00,0.32553783189999996
1881-01-01 00:00:00,0.3484895083
1882-01-01 00:00:00,0.2357087889
1883-01-01 00:00:00,-0.45528992430000004
1884-01-01 00:00:00,-0.40714343290000005
1885-01-01 00:00:00,0.032666805469999984
1886-01-01 00:00:00,-0.004132414315300167
1887-01-01 00:00:00,0.13240791499999996
1888-01-01 00:00:00,0.08000043956999998
1889-01-01 00:00:00,0.07165272661999988
1890-01-01 00:00:00,0.06266191334999999
1891-01-01 00:00:00,0.1823309692
1892-01-01 00:00:00,0.26362374580000003
1893-01-01 00:00:00,0.3716309203
1894-01-01 00:00:00,0.4098561046
1895-01-01 00:00:00,0.33543153249999996
1896-01-01 00:00:00,0.1968309452
1897-01-01 00:00:00,0.2170182519
1898-01-01 00:00:00,0.3000761612999999
1899-01-01 00:00:00,0.34652630149999997
1900-01-01 00:00:00,0.3643773233
1901-01-01 00:00:00,0.32635352830000003
1902-01-01 00:00:00,-0.0599919435700001
1903-01-01 00:00:00,-0.0023910693250000616
1904-01-01 00:00:00,0.2432690385
1905-01-01 00:00:00,0.3536841098
1906-01-01 00:00:00,0.3710843823
1907-01-01 00:00:00,0.3395539159
1908-01-01 00:00:00,0.3995495801999999
1909-01-01 00:00:00,0.42672816239999994
1910-01-01 00:00:00,0.4218355665
1911-01-01 00:00:00,0.42788556679999995
1912-01-01 00:00:00,0.17265681929999993
1913-01-01 00:00:00,0.32311303189999996
1914-01-01 00:00:00,0.46174447709999994
1915-01-01 00:00:00,0.5467050223
1916-01-01 00:00:00,0.5862035003
1917-01-01 00:00:00,0.6131607384
1918-01-01 00:00:00,0.599344588
1919-01-01 00:00:00,0.5721029056
1920-01-01 00:00:00,0.4571250949
1921-01-01 00:00:00,0.5363706941999999
1922-01-01 00:00:00,0.5682359973
1923-01-01 00:00:00,0.5644968006
1924-01-01 00:00:00,0.5838255229
1925-01-01 00:00:00,0.635454756
1926-01-01 00:00:00,0.6647990023
1927-01-01 00:00:00,0.6727676707
1928-01-01 00:00:00,0.6012898422
1929-01-01 00:00:00,0.6043462914
1930-01-01 00:00:00,0.6419824841999999
1931-01-01 00:00:00,0.6398825868
1932-01-01 00:00:00,0.5972639802999999
1933-01-01 00:00:00,0.6578155547
1934-01-01 00:00:00,0.6916873887
1935-01-01 00:00:00,0.7614393655
1936-01-01 00:00:00,0.7990774363
1937-01-01 00:00:00,0.7952626825
1938-01-01 00:00:00,0.7912886246999999
1939-01-01 00:00:00,0.8038150848
1940-01-01 00:00:00,0.8054980613
1941-01-01 00:00:00,0.7853282486
1942-01-01 00:00:00,0.7300465080999999
1943-01-01 00:00:00,0.7461595741
1944-01-01 00:00:00,0.7747369362
1945-01-01 00:00:00,0.8110718697999999
1946-01-01 00:00:00,0.8329304251
1947-01-01 00:00:00,0.8448810522000001
1948-01-01 00:00:00,0.8544855995999999
1949-01-01 00:00:00,0.8127235009
1950-01-01 00:00:00,0.7926532608
1951-01-01 00:00:00,0.7250055011000001
1952-01-01 00:00:00,0.7101528098000001
1953-01-01 00:00:00,0.6910986153
1954-01-01 00:00:00,0.726993746
1955-01-01 00:00:00,0.7945824417999999
1956-01-01 00:00:00,0.8889409641
1957-01-01 00:00:00,0.9268491364999999
1958-01-01 00:00:00,0.9180171114
1959-01-01 00:00:00,0.9116371066
1960-01-01 00:00:00,0.8000219716
1961-01-01 00:00:00,0.717158323
1962-01-01 00:00:00,0.6373411073999999
1963-01-01 00:00:00,0.21847608889999964
1964-01-01 00:00:00,0.3045580588
1965-01-01 00:00:00,0.5791375239
1966-01-01 00:00:00,0.798670755
1967-01-01 00:00:00,0.8392581496
1968-01-01 00:00:00,0.6500183343999999
1969-01-01 00:00:00,0.8344074251
1970-01-01 00:00:00,1.0246042389999999
1971-01-01 00:00:00,1.130266247
1972-01-01 00:00:00,1.1492785659999998
1973-01-01 00:00:00,1.1070693450000002
1974-01-01 00:00:00,0.9593552621
1975-01-01 00:00:00,0.9929828768999999
1976-01-01 00:00:00,1.2034479439999997
1977-01-01 00:00:00,1.343742879
1978-01-01 00:00:00,1.368517177
1979-01-01 00:00:00,1.516883297
1980-01-01 00:00:00,1.5679169880000001
1981-01-01 00:00:00,1.456132541
1982-01-01 00:00:00,0.7959629412
1983-01-01 00:00:00,1.074929684
1984-01-01 00:00:00,1.3711221720000002
1985-01-01 00:00:00,1.4809750369999997
1986-01-01 00:00:00,1.548708007
1987-01-01 00:00:00,1.668629725
1988-01-01 00:00:00,1.8141736329999998
1989-01-01 00:00:00,1.9080882089999995
1990-01-01 00:00:00,1.9250129519999997
1991-01-01 00:00:00,0.9144435243
1992-01-01 00:00:00,1.196341975
1993-01-01 00:00:00,1.611163471
1994-01-01 00:00:00,1.8171847619999997
1995-01-01 00:00:00,1.924268015
1996-01-01 00:00:00,1.9866767029999999
1997-01-01 00:00:00,2.065435068
1998-01-01 00:00:00,2.1815152779999996
1999-01-01 00:00:00,2.261487961
2000-01-01 00:00:00,2.2939482780000002
2001-01-01 00:00:00,2.3296893899999995
2002-01-01 00:00:00,2.336038275
2003-01-01 00:00:00,2.2969695459999997
2004-01-01 00:00:00,2.284941537
2005-01-01 00:00:00,2.2960728049999997
2006-01-01 00:00:00,2.327620552
2007-01-01 00:00:00,2.376899775
2008-01-01 00:00:00,2.4431342239999996
2009-01-01 00:00:00,2.608225199
2010-01-01 00:00:00,2.6121356659999995
2011-01-01 00:00:00,2.6573068
2012-01-01 00:00:00,2.72931395
2013-01-01 00:00:00,2.7689804500000004
2014-01-01 00:00:00,2.8265242489999998
2015-01-01 00:00:00,2.8803980780000003
2016-01-01 00:00:00,2.893987168
2017-01-01 00:00:00,2.9388196769999997
2018-01-01 00:00:00,2.9849406629999997
2019-01-01 00:00:00,3.0279280749999997
2020-01-01 00:00:00,3.067354695
2021-01-01 00:00:00,3.103483956
2022-01-01 00:00:00,3.1426127790000002
2023-01-01 00:00:00,3.183889985
2024-01-01 00:00:00,3.2255780019999998
2025-01-01 00:00:00,3.2670015349999995
2026-01-01 00:00:00,3.309229681
2027-01-01 00:00:00,3.3496232169999995
2028-01-01 00:00:00,3.3891185699999995
2029-01-01 00:00:00,3.4289036229999996
2030-01-01 00:00:00,3.473898099
2031-01-01 00:00:00,3.5162368749999997
2032-01-01 00:00:00,3.55751645
2033-01-01 00:00:00,3.5969278759999996
2034-01-01 00:00:00,3.6383887219999997
2035-01-01 00:00:00,3.677842741
2036-01-01 00:00:00,3.717997928
2037-01-01 00:00:00,3.7545200439999995
2038-01-01 00:00:00,3.8001624730000003
2039-01-01 00:00:00,3.839674877
2040-01-01 00:00:00,3.877327228
2041-01-01 00:00:00,3.913883989
2042-01-01 00:00:00,3.950778421
2043-01-01 00:00:00,3.9881830529999998
2044-01-01 00:00:00,4.02778469
2045-01-01 00:00:00,4.061386762
2046-01-01 00:00:00,4.097226472
2047-01-01 00:00:00,4.129270567
2048-01-01 00:00:00,4.162031602
2049-01-01 00:00:00,4.196681118
2050-01-01 00:00:00,4.230703853
2051-01-01 00:00:00,4.263476385000001
2052-01-01 00:00:00,4.298658578
2053-01-01 00:00:00,4.3300828209999995
2054-01-01 00:00:00,4.360785344
2055-01-01 00:00:00,4.388826066
2056-01-01 00:00:00,4.4189598000000005
2057-01-01 00:00:00,4.445633631
2058-01-01 00:00:00,4.469806053
2059-01-01 00:00:00,4.499675482
2060-01-01 00:00:00,4.524637163
2061-01-01 00:00:00,4.548226972
2062-01-01 00:00:00,4.571439557
2063-01-01 00:00:00,4.595591421000001
2064-01-01 00:00:00,4.61853246
2065-01-01 00:00:00,4.643769859
2066-01-01 00:00:00,4.668506495999999
2067-01-01 00:00:00,4.69293603
2068-01-01 00:00:00,4.716992496
2069-01-01 00:00:00,4.738676859
2070-01-01 00:00:00,4.7654487
2071-01-01 00:00:00,4.788890556
2072-01-01 00:00:00,4.807825616
2073-01-01 00:00:00,4.824633165
2074-01-01 00:00:00,4.84857585
2075-01-01 00:00:00,4.8707290809999995
2076-01-01 00:00:00,4.887317262
2077-01-01 00:00:00,4.905880767
2078-01-01 00:00:00,4.922574097
2079-01-01 00:00:00,4.94181909
2080-01-01 00:00:00,4.957320749999999
2081-01-01 00:00:00,4.973530122
2082-01-01 00:00:00,4.988929017999999
2083-01-01 00:00:00,5.003308329
2084-01-01 00:00:00,5.019591065
2085-01-01 00:00:00,5.034977255
2086-01-01 00:00:00,5.049123945999999
2087-01-01 00:00:00,5.0634711029999995
2088-01-01 00:00:00,5.075162242
2089-01-01 00:00:00,5.0860765070000005
2090-01-01 00:00:00,5.099542369
2091-01-01 00:00:00,5.111990623999999
2092-01-01 00:00:00,5.125869452
2093-01-01 00:00:00,5.13860872
2094-01-01 00:00:00,5.149579255
2095-01-01 00:00:00,5.159657151000001
2096-01-01 00:00:00,5.1692665369999995
2097-01-01 00:00:00,5.178991636
2098-01-01 00:00:00,5.187452369000001
2099-01-01 00:00:00,5.196844773999999
2100-01-01 00:00:00,5.204436676
2101-01-01 00:00:00,5.212236332
2102-01-01 00:00:00,5.220971974999999
2103-01-01 00:00:00,5.228134224
2104-01-01 00:00:00,5.237746605000001
2105-01-01 00:00:00,5.244069004
2106-01-01 00:00:00,5.249435271
2107-01-01 00:00:00,5.255827633000001
2108-01-01 00:00:00,5.262656894
2109-01-01 00:00:00,5.26791123
2110-01-01 00:00:00,5.273809705000001
2111-01-01 00:00:00,5.280497424
2112-01-01 00:00:00,5.286701343
2113-01-01 00:00:00,5.293985274
2114-01-01 00:00:00,5.2993898459999995
2115-01-01 00:00:00,5.305082798
2116-01-01 00:00:00,5.306980015
2117-01-01 00:00:00,5.310416525
2118-01-01 00:00:00,5.315691806999999
2119-01-01 00:00:00,5.3215982010000005
2120-01-01 00:00:00,5.3244683870000005
2121-01-01 00:00:00,5.325970512
2122-01-01 00:00:00,5.328762423
2123-01-01 00:00:00,5.331386491
2124-01-01 00:00:00,5.333891092000001
2125-01-01 00:00:00,5.331986242999999
2126-01-01 00:00:00,5.330647333999999
2127-01-01 00:00:00,5.331150414000001
2128-01-01 00:00:00,5.330031305
2129-01-01 00:00:00,5.328493743
2130-01-01 00:00:00,5.329036573
2131-01-01 00:00:00,5.330080616
2132-01-01 00:00:00,5.328962677999999
2133-01-01 00:00:00,5.327542116000001
2134-01-01 00:00:00,5.32560094
2135-01-01 00:00:00,5.324210738
2136-01-01 00:00:00,5.3222432049999995
2137-01-01 00:00:00,5.319982164
2138-01-01 00:00:00,5.317677802
2139-01-01 00:00:00,5.318355978
2140-01-01 00:00:00,5.318833940999999
2141-01-01 00:00:00,5.31807673
2142-01-01 00:00:00,5.316612786
2143-01-01 00:00:00,5.31406095
2144-01-01 00:00:00,5.312078043
2145-01-01 00:00:00,5.308976628
2146-01-01 00:00:00,5.303490993999999
2147-01-01 00:00:00,5.295946953
2148-01-01 00:00:00,5.292022309
2149-01-01 00:00:00,5.29016215
2150-01-01 00:00:00,5.286757617
2151-01-01 00:00:00,5.282242607
2152-01-01 00:00:00,5.273812592
2153-01-01 00:00:00,5.265847967
2154-01-01 00:00:00,5.261460702
2155-01-01 00:00:00,5.252990376
2156-01-01 00:00:00,5.244949482000001
2157-01-01 00:00:00,5.234448747999999
2158-01-01 00:00:00,5.2246402960000005
2159-01-01 00:00:00,5.215176248000001
2160-01-01 00:00:00,5.205673707999999
2161-01-01 00:00:00,5.198434218999999
2162-01-01 00:00:00,5.1898810310000005
2163-01-01 00:00:00,5.177522839
2164-01-01 00:00:00,5.1637445909999995
2165-01-01 00:00:00,5.1499611309999995
2166-01-01 00:00:00,5.137395518999999
2167-01-01 00:00:00,5.125598017
2168-01-01 00:00:00,5.116013445
2169-01-01 00:00:00,5.105186005999999
2170-01-01 00:00:00,5.092846493
2171-01-01 00:00:00,5.079627849
2172-01-01 00:00:00,5.065813883000001
2173-01-01 00:00:00,5.054833974999999
2174-01-01 00:00:00,5.043847221
2175-01-01 00:00:00,5.030489951
2176-01-01 00:00:00,5.017371177999999
2177-01-01 00:00:00,5.003875824
2178-01-01 00:00:00,4.9870856219999995
2179-01-01 00:00:00,4.969628536
2180-01-01 00:00:00,4.953206569999999
2181-01-01 00:00:00,4.936938303000001
2182-01-01 00:00:00,4.920861125999999
2183-01-01 00:00:00,4.904134496
2184-01-01 00:00:00,4.887478323
2185-01-01 00:00:00,4.871358982
2186-01-01 00:00:00,4.855934318
2187-01-01 00:00:00,4.840035586000001
2188-01-01 00:00:00,4.82380505
2189-01-01 00:00:00,4.807868064
2190-01-01 00:00:00,4.7921282099999996
2191-01-01 00:00:00,4.776425461
2192-01-01 00:00:00,4.760748099
2193-01-01 00:00:00,4.745092098
2194-01-01 00:00:00,4.730836474
2195-01-01 00:00:00,4.716576594999999
2196-01-01 00:00:00,4.7020664629999995
2197-01-01 00:00:00,4.686650405
2198-01-01 00:00:00,4.669820425
2199-01-01 00:00:00,4.652981626000001
2200-01-01 00:00:00,4.63613195
2201-01-01 00:00:00,4.619269373
2202-01-01 00:00:00,4.602466422
2203-01-01 00:00:00,4.586763736
2204-01-01 00:00:00,4.571065543
2205-01-01 00:00:00,4.555340707
2206-01-01 00:00:00,4.539567103
2207-01-01 00:00:00,4.524098099
2208-01-01 00:00:00,4.508432847999999
2209-01-01 00:00:00,4.492348596999999
2210-01-01 00:00:00,4.476924966
2211-01-01 00:00:00,4.4619944579999995
2212-01-01 00:00:00,4.445721099
2213-01-01 00:00:00,4.429799942
2214-01-01 00:00:00,4.416684140000001
2215-01-01 00:00:00,4.3983957909999996
2216-01-01 00:00:00,4.381095039
2217-01-01 00:00:00,4.364761520000001
2218-01-01 00:00:00,4.349404096000001
2219-01-01 00:00:00,4.331484641
2220-01-01 00:00:00,4.313425025
2221-01-01 00:00:00,4.29629474
2222-01-01 00:00:00,4.281818756
2223-01-01 00:00:00,4.267304053
2224-01-01 00:00:00,4.252750379999999
2225-01-01 00:00:00,4.237534231
2226-01-01 00:00:00,4.221740479999999
2227-01-01 00:00:00,4.205748646
2228-01-01 00:00:00,4.189350311
2229-01-01 00:00:00,4.1729263549999995
2230-01-01 00:00:00,4.155766288
2231-01-01 00:00:00,4.138294767
2232-01-01 00:00:00,4.120796630999999
2233-01-01 00:00:00,4.103272078
2234-01-01 00:00:00,4.085720890999999
2235-01-01 00:00:00,4.068143202
2236-01-01 00:00:00,4.050520077
2237-01-01 00:00:00,4.032412364
2238-01-01 00:00:00,4.015960371
2239-01-01 00:00:00,4.0000439619999995
2240-01-01 00:00:00,3.982426055
2241-01-01 00:00:00,3.963846097
2242-01-01 00:00:00,3.94849081
2243-01-01 00:00:00,3.93251833
2244-01-01 00:00:00,3.91523383
2245-01-01 00:00:00,3.896450353
2246-01-01 00:00:00,3.8776392879999997
2247-01-01 00:00:00,3.8621838979999996
2248-01-01 00:00:00,3.846514195
2249-01-01 00:00:00,3.830700406
2250-01-01 00:00:00,3.8148554260000003
2251-01-01 00:00:00,3.798676728
2252-01-01 00:00:00,3.780876256
2253-01-01 00:00:00,3.765156576999999
2254-01-01 00:00:00,3.749257947
2255-01-01 00:00:00,3.731712247
2256-01-01 00:00:00,3.7136710579999996
2257-01-01 00:00:00,3.695437395
2258-01-01 00:00:00,3.678485629
2259-01-01 00:00:00,3.6606021909999993
2260-01-01 00:00:00,3.6424908879999993
2261-01-01 00:00:00,3.6263238099999993
2262-01-01 00:00:00,3.610145798
2263-01-01 00:00:00,3.5939565200000003
2264-01-01 00:00:00,3.5777561589999998
2265-01-01 00:00:00,3.561544549
2266-01-01 00:00:00,3.5453216239999996
2267-01-01 00:00:00,3.5282987990000003
2268-01-01 00:00:00,3.51098982
2269-01-01 00:00:00,3.4942176039999997
2270-01-01 00:00:00,3.4773481659999996
2271-01-01 00:00:00,3.4610641889999996
2272-01-01 00:00:00,3.4458389210000004
2273-01-01 00:00:00,3.43163668
2274-01-01 00:00:00,3.415702451
2275-01-01 00:00:00,3.400019504
2276-01-01 00:00:00,3.385242684
2277-01-01 00:00:00,3.3705576789999996
2278-01-01 00:00:00,3.3562568259999996
2279-01-01 00:00:00,3.342422863
2280-01-01 00:00:00,3.3286555179999997
2281-01-01 00:00:00,3.3149591029999996
2282-01-01 00:00:00,3.301325422
2283-01-01 00:00:00,3.2866639699999998
2284-01-01 00:00:00,3.272015703
2285-01-01 00:00:00,3.2573873009999996
2286-01-01 00:00:00,3.2423786889999997
2287-01-01 00:00:00,3.2273997939999997
2288-01-01 00:00:00,3.2124471519999998
2289-01-01 00:00:00,3.1972574719999995
2290-01-01 00:00:00,3.1806640919999998
2291-01-01 00:00:00,3.166174286
2292-01-01 00:00:00,3.1521727289999997
2293-01-01 00:00:00,3.137098933
2294-01-01 00:00:00,3.121998774
2295-01-01 00:00:00,3.107607713
2296-01-01 00:00:00,3.1065007540000003
2297-01-01 00:00:00,3.1039921290000003
2298-01-01 00:00:00,3.103315914
2299-01-01 00:00:00,3.1010382959999996
2300-01-01 00:00:00,3.0982728909999997
2301-01-01 00:00:00,3.0949534599999997
2302-01-01 00:00:00,3.091304778
2303-01-01 00:00:00,3.0874387309999993
2304-01-01 00:00:00,3.083385405999999
2305-01-01 00:00:00,3.0791697559999993
2306-01-01 00:00:00,3.0748126489999996
2307-01-01 00:00:00,3.0703309869999997
2308-01-01 00:00:00,3.0657390379999994
2309-01-01 00:00:00,3.0610487209999993
2310-01-01 00:00:00,3.0562704039999993
2311-01-01 00:00:00,3.0512580509999996
2312-01-01 00:00:00,3.0461869269999995
2313-01-01 00:00:00,3.042464147
2314-01-01 00:00:00,3.038657034
2315-01-01 00:00:00,3.0347723779999995
2316-01-01 00:00:00,3.0309924779999995
2317-01-01 00:00:00,3.027035232
2318-01-01 00:00:00,3.023541605
2319-01-01 00:00:00,3.019334942
2320-01-01 00:00:00,3.014669137
2321-01-01 00:00:00,3.011164689
2322-01-01 00:00:00,3.007624754
2323-01-01 00:00:00,3.004012747
2324-01-01 00:00:00,3.000102861
2325-01-01 00:00:00,2.996153067
2326-01-01 00:00:00,2.9921659289999996
2327-01-01 00:00:00,2.9881440599999998
2328-01-01 00:00:00,2.984000128
2329-01-01 00:00:00,2.979704373
2330-01-01 00:00:00,2.975381068
2331-01-01 00:00:00,2.9710046720000003
2332-01-01 00:00:00,2.9661978319999998
2333-01-01 00:00:00,2.9613780139999997
2334-01-01 00:00:00,2.956546586
2335-01-01 00:00:00,2.951632666
2336-01-01 00:00:00,2.946650546
2337-01-01 00:00:00,2.941661912
2338-01-01 00:00:00,2.936667698
2339-01-01 00:00:00,2.931669004
2340-01-01 00:00:00,2.926666747
2341-01-01 00:00:00,2.9219053
2342-01-01 00:00:00,2.917346802
2343-01-01 00:00:00,2.91164747
2344-01-01 00:00:00,2.906639499
2345-01-01 00:00:00,2.901935989
2346-01-01 00:00:00,2.896725989
2347-01-01 00:00:00,2.892070394
2348-01-01 00:00:00,2.88690318
2349-01-01 00:00:00,2.881963028
2350-01-01 00:00:00,2.8771032510000003
2351-01-01 00:00:00,2.872248089
2352-01-01 00:00:00,2.8673979249999997
2353-01-01 00:00:00,2.862553259
2354-01-01 00:00:00,2.857714474
2355-01-01 00:00:00,2.852882036
2356-01-01 00:00:00,2.848056362
2357-01-01 00:00:00,2.8432377349999993
2358-01-01 00:00:00,2.838375861
2359-01-01 00:00:00,2.8333950139999997
2360-01-01 00:00:00,2.828422537
2361-01-01 00:00:00,2.823458847
2362-01-01 00:00:00,2.8185042099999995
2363-01-01 00:00:00,2.813558826
2364-01-01 00:00:00,2.808623012
2365-01-01 00:00:00,2.803696934
2366-01-01 00:00:00,2.798780909
2367-01-01 00:00:00,2.7938751199999996
2368-01-01 00:00:00,2.7889797499999998
2369-01-01 00:00:00,2.7840950159999998
2370-01-01 00:00:00,2.779221084
2371-01-01 00:00:00,2.774358088
2372-01-01 00:00:00,2.769472189
2373-01-01 00:00:00,2.764329664
2374-01-01 00:00:00,2.7591990199999996
2375-01-01 00:00:00,2.7540802739999997
2376-01-01 00:00:00,2.748973709
2377-01-01 00:00:00,2.743879276
2378-01-01 00:00:00,2.739712658
2379-01-01 00:00:00,2.73544768
2380-01-01 00:00:00,2.7302600999999997
2381-01-01 00:00:00,2.724962326
2382-01-01 00:00:00,2.7196916239999998
2383-01-01 00:00:00,2.7144481979999995
2384-01-01 00:00:00,2.7092317989999994
2385-01-01 00:00:00,2.704042027
2386-01-01 00:00:00,2.6991651319999996
2387-01-01 00:00:00,2.6948877789999997
2388-01-01 00:00:00,2.6906267759999998
2389-01-01 00:00:00,2.686382006
2390-01-01 00:00:00,2.682153369
2391-01-01 00:00:00,2.677926553
2392-01-01 00:00:00,2.6735942409999995
2393-01-01 00:00:00,2.6692782229999996
2394-01-01 00:00:00,2.664978548
2395-01-01 00:00:00,2.6606948669999997
2396-01-01 00:00:00,2.6565307820000004
2397-01-01 00:00:00,2.652510993
2398-01-01 00:00:00,2.6484764400000005
2399-01-01 00:00:00,2.6444565250000003
2400-01-01 00:00:00,2.6404510820000002
2401-01-01 00:00:00,2.63646006
2402-01-01 00:00:00,2.632483393
2403-01-01 00:00:00,2.6285208980000005
2404-01-01 00:00:00,2.624572524
2405-01-01 00:00:00,2.620582651
2406-01-01 00:00:00,2.616597077
2407-01-01 00:00:00,2.612625751
2408-01-01 00:00:00,2.608668673
2409-01-01 00:00:00,2.604725709
2410-01-01 00:00:00,2.600796759
2411-01-01 00:00:00,2.596810443
2412-01-01 00:00:00,2.592786131
2413-01-01 00:00:00,2.588778305
2414-01-01 00:00:00,2.584786799
2415-01-01 00:00:00,2.5808114790000003
2416-01-01 00:00:00,2.5768523450000003
2417-01-01 00:00:00,2.572909214
2418-01-01 00:00:00,2.5689820030000003
2419-01-01 00:00:00,2.5650705119999997
2420-01-01 00:00:00,2.561174641
2421-01-01 00:00:00,2.5572944730000002
2422-01-01 00:00:00,2.553429659
2423-01-01 00:00:00,2.549580165
2424-01-01 00:00:00,2.5457459079999993
2425-01-01 00:00:00,2.5419267879999996
2426-01-01 00:00:00,2.538122722
2427-01-01 00:00:00,2.534333493
2428-01-01 00:00:00,2.5305591179999998
2429-01-01 00:00:00,2.526799397
2430-01-01 00:00:00,2.5230542639999998
2431-01-01 00:00:00,2.519323651
2432-01-01 00:00:00,2.515554932
2433-01-01 00:00:00,2.5117694059999995
2434-01-01 00:00:00,2.507998801
2435-01-01 00:00:00,2.5042432
2436-01-01 00:00:00,2.500502354
2437-01-01 00:00:00,2.496776295
2438-01-01 00:00:00,2.493064774
2439-01-01 00:00:00,2.489367791
2440-01-01 00:00:00,2.485555588
2441-01-01 00:00:00,2.4816382290000005
2442-01-01 00:00:00,2.4777359659999996
2443-01-01 00:00:00,2.4736836610000004
2444-01-01 00:00:00,2.4692685500000002
2445-01-01 00:00:00,2.465818648
2446-01-01 00:00:00,2.462077886
2447-01-01 00:00:00,2.4583511590000002
