region,World,World,World
climate_model,MAGICC6,MAGICC6,MAGICC6
todo,N/A,N/A,N/A
scenario,NDC_10_2000,NDC_2000,NDC_5_2000
unit,W / m^2,W / m^2,W / m^2
variable,Radiative Forcing,Radiative Forcing,Radiative Forcing
model,unspecified,unspecified,unspecified
1765-01-01 00:00:00,0.0,0.0,0.0
1766-01-01 00:00:00,0.026431105039999996,0.026431105039999996,0.026431105039999996
1767-01-01 00:00:00,0.06944156499,0.06944156499,0.06944156499
1768-01-01 00:00:00,0.07907855519,0.07907855519,0.07907855519
1769-01-01 00:00:00,0.06974091973999998,0.06974091973999998,0.06974091973999998
1770-01-01 00:00:00,0.08666802605999999,0.08666802605999999,0.08666802605999999
1771-01-01 00:00:00,0.09986147660999999,0.09986147660999999,0.09986147660999999
1772-01-01 00:00:00,0.08037479528000001,0.08037479528000001,0.08037479528000001
1773-01-01 00:00:00,0.06260459159,0.06260459159,0.06260459159
1774-01-01 00:00:00,0.0517075801,0.0517075801,0.0517075801
1775-01-01 00:00:00,0.04945074617,0.04945074617,0.04945074617
1776-01-01 00:00:00,0.06814273433,0.06814273433,0.06814273433
1777-01-01 00:00:00,0.1102568807,0.1102568807,0.1102568807
1778-01-01 00:00:00,0.14446673349999997,0.14446673349999997,0.14446673349999997
1779-01-01 00:00:00,0.1338511623,0.1338511623,0.1338511623
1780-01-01 00:00:00,0.12972567559999998,0.12972567559999998,0.12972567559999998
1781-01-01 00:00:00,0.116736307,0.116736307,0.116736307
1782-01-01 00:00:00,0.05849727713999999,0.05849727713999999,0.05849727713999999
1783-01-01 00:00:00,-0.01863928116,-0.01863928116,-0.01863928116
1784-01-01 00:00:00,-0.024797948570000006,-0.024797948570000006,-0.024797948570000006
1785-01-01 00:00:00,0.060124988809999995,0.060124988809999995,0.060124988809999995
1786-01-01 00:00:00,0.13907830129999998,0.13907830129999998,0.13907830129999998
1787-01-01 00:00:00,0.1659887235,0.1659887235,0.1659887235
1788-01-01 00:00:00,0.1552361426,0.1552361426,0.1552361426
1789-01-01 00:00:00,0.044728188729999986,0.044728188729999986,0.044728188729999986
1790-01-01 00:00:00,-0.01439772044000002,-0.01439772044000002,-0.01439772044000002
